path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00148__seed23162.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00148,efs,Fake_from_Youtube-real:00148
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id20_id31_0008__000.png,1,facevid2vid,oth:facevid2vid:id20_id31_0008,oth,id20_id31_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id22_0005__seed24983.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id22_0005,efs,Fake_from_Celeb-real:id22_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_00295__012422.png,1,VQGAN,efs:VQGAN:00295,efs,00295
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id45_id39_0008__000.png,1,facedancer,oth:facedancer:id45_id39_0008,oth,id45_id39_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00132__2412.png,1,SiT,oth:SiT:00132,oth,00132
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1962__1962.jpg,1,starganv2,fe:starganv2:1962,fe,1962
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_00185__YouTube-real_00162_215.png,1,ddim,efs:ddim:00185,efs,00185
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_white_male_looking_at_the_camera_faci_afe43ed8-646d-409d-8eae-f308dc38bd48.png__13592447708_Single_person_white_male_looking_at_the_camera_faci_afe43ed8-646d-409d-8eae-f308dc38bd48.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_white_male_looking_at_the_camera_faci_afe43ed8-646d-409d-8eae-f308dc38bd48.png,efs,13592447708_Single_person_white_male_looking_at_the_camera_faci_afe43ed8-646d-409d-8eae-f308dc38bd48.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id10_id12_0004__000.png,1,simswap,oth:simswap:id10_id12_0004,oth,id10_id12_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02408__02408.jpg,1,styleclip,fe:styleclip:02408,fe,02408
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__396__270.png,0,real,ffc:396,ffc,396
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__396__538_575.png,1,sd2.1,ffc:396,ffc,ff:396
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__396__12685.jpg,1,e4e,ffc:396,ffc,ff:396
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__396__270.png,1,mobileswap,ffc:396,ffc,396_272
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__119__258.png,0,real,ffc:119,ffc,119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__119__469_346.png,1,sd2.1,ffc:119,ffc,ff:119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__119__03824.jpg,1,e4e,ffc:119,ffc,ff:119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__119__258.png,1,mobileswap,ffc:119,ffc,119_123
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id27_id23_0008__000.png,1,lia,oth:lia:id27_id23_0008,oth,id27_id23_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id16_BgbD67U0BAQ_50004_0002__000.png,1,sadtalker,oth:sadtalker:id16_BgbD67U0BAQ_50004_0002,oth,id16_BgbD67U0BAQ_50004_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__id32_0002__254.png,0,real,cdc:id32_0002,cdc,id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__id32_0002__000.png,1,MRAA,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__id32_0002__000.png,1,blendface,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__id32_0002__000.png,1,danet,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__id32_0002__000.png,1,facedancer,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__id32_0002__000.png,1,faceswap,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__id32_0002__000.png,1,facevid2vid,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__id32_0002__000.png,1,fomm,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__id32_0002__254.png,1,fsgan,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__id32_0002__000.png,1,hyperreenact,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__id32_0002__000.png,1,lia,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__id32_0002__000.png,1,mcnet,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__id32_0002__000.png,1,one_shot_free,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__id32_0002__000.png,1,pirender,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__id32_0002__000.png,1,simswap,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__id32_0002__000.png,1,tpsm,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__id32_0002__000.png,1,uniface,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__id32_0002__000.png,1,wav2lip,cdc:id32_0002,cdc,id32_0002_AR6RiSHN7S0_50009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__id32_0002__25167.png,1,DiT,cdc:id32_0002,cdc,id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__id32_0002__25167.png,1,SiT,cdc:id32_0002,cdc,id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__id32_0002__000.png,1,mobileswap,cdc:id32_0002,cdc,id33_id32_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id1_0004__20894.png,1,DiT,oth:DiT:id1_0004,oth,id1_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id20_id19_0004__000.png,1,fomm,oth:fomm:id20_id19_0004,oth,id20_id19_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id39_id44_0000__000.png,1,hyperreenact,oth:hyperreenact:id39_id44_0000,oth,id39_id44_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id41_id48_0001__000.png,1,hyperreenact,oth:hyperreenact:id41_id48_0001,oth,id41_id48_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00033__Celeb-real_id7_0005_149.png,1,sd2.1,oth:sd2.1:00033,oth,00033
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_633__000000_x_0.png,1,CollabDiff,efs:CollabDiff:633,efs,633
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__304__314.png,0,real,ffc:304,ffc,304
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__304__527_176.png,1,sd2.1,ffc:304,ffc,ff:304
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__304__09743.jpg,1,e4e,ffc:304,ffc,ff:304
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__304__314.png,1,mobileswap,ffc:304,ffc,304_300
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id27_0002__seed26487.png,1,StyleGAN2,efs:StyleGAN2:id27_0002,efs,id27_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id27_id19_0001__000.png,1,faceswap,oth:faceswap:id27_id19_0001,oth,id27_id19_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01524__01524.jpg,1,styleclip,fe:styleclip:01524,fe,01524
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id50_0007__seed22151.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id50_0007,efs,Fake_from_Celeb-real:id50_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id47_aL00a3sfnYM_50001_0007__000.png,1,sadtalker,oth:sadtalker:id47_aL00a3sfnYM_50001_0007,oth,id47_aL00a3sfnYM_50001_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id51_id57_0004__000.png,1,pirender,oth:pirender:id51_id57_0004,oth,id51_id57_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01841__01841.jpg,1,styleclip,fe:styleclip:01841,fe,01841
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id20_id28_0008__000.png,1,simswap,oth:simswap:id20_id28_0008,oth,id20_id28_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id56_id54_0000__000.png,1,one_shot_free,oth:one_shot_free:id56_id54_0000,oth,id56_id54_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01259__01259.jpg,1,styleclip,fe:styleclip:01259,fe,01259
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1185__1185.jpg,1,stargan,fe:stargan:1185,fe,1185
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id55_0004__seed19676.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id55_0004,efs,Fake_from_Celeb-real:id55_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1139__1139.jpg,1,starganv2,fe:starganv2:1139,fe,1139
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_490.png__490.png,1,whichfaceisreal,efs:whichfaceisreal:490.png,efs,490.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id33_0001__seed22940.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id33_0001,efs,Fake_from_Celeb-real:id33_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id1_id3_0003__000.png,1,blendface,oth:blendface:id1_id3_0003,oth,id1_id3_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id23_2R1lZSN4SSo_50011_0007__000.png,1,sadtalker,oth:sadtalker:id23_2R1lZSN4SSo_50011_0007,oth,id23_2R1lZSN4SSo_50011_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id30_5cQoGNEcc5Q_50005_0003__000.png,1,sadtalker,oth:sadtalker:id30_5cQoGNEcc5Q_50005_0003,oth,id30_5cQoGNEcc5Q_50005_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00050__19537.png,1,SiT,oth:SiT:00050,oth,00050
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id56_id50_0005__000.png,1,MRAA,oth:MRAA:id56_id50_0005,oth,id56_id50_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id32_id34_0007__000.png,1,pirender,oth:pirender:id32_id34_0007,oth,id32_id34_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_328__000000_x_0.png,1,CollabDiff,efs:CollabDiff:328,efs,328
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00268__00268.jpg,1,styleclip,fe:styleclip:00268,fe,00268
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__616__341.png,0,real,ffc:616,ffc,616
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__616__566_582.png,1,sd2.1,ffc:616,ffc,ff:616
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__616__19718.jpg,1,e4e,ffc:616,ffc,ff:616
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__616__341.png,1,mobileswap,ffc:616,ffc,616_614
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__257__368.png,0,real,ffc:257,ffc,257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__257__368.png,1,MRAA,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__257__368.png,1,blendface,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__257__000.png,1,danet,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__257__000.png,1,e4s,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__257__368.png,1,facedancer,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__257__368.png,1,faceswap,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__257__000.png,1,facevid2vid,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__257__000.png,1,fomm,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__257__368.png,1,fsgan,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__257__000.png,1,hyperreenact,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__257__368.png,1,lia,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__257__000.png,1,mcnet,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__257__000.png,1,one_shot_free,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__257__000.png,1,pirender,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__257__368.png,1,simswap,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__257__000.png,1,tpsm,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__257__368.png,1,uniface,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__257__1521.png,1,DiT,ffc:257,ffc,ff:257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__257__sample-20613.png,1,RDDM,ffc:257,ffc,ff:257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__257__1521.png,1,SiT,ffc:257,ffc,ff:257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__257__567_065.png,1,pixart,ffc:257,ffc,ff:257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__257__567_065.png,1,sd2.1,ffc:257,ffc,ff:257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__257__08239.jpg,1,e4e,ffc:257,ffc,ff:257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__257__368.png,1,mobileswap,ffc:257,ffc,257_420
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id2_id0_0002__000.png,1,tpsm,oth:tpsm:id2_id0_0002,oth,id2_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00252__seed19509.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00252,efs,Fake_from_Youtube-real:00252
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id30_id38_0006__000.png,1,fomm,oth:fomm:id30_id38_0006,oth,id30_id38_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id35_id37_0001__000.png,1,mobileswap,oth:mobileswap:id35_id37_0001,oth,id35_id37_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1831__1831.jpg,1,stargan,fe:stargan:1831,fe,1831
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id51_id57_0004__000.png,1,facedancer,oth:facedancer:id51_id57_0004,oth,id51_id57_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id20_id1_0003__000.png,1,facedancer,oth:facedancer:id20_id1_0003,oth,id20_id1_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id48_bUaU9kdt9I8_50014_0008__000.png,1,sadtalker,oth:sadtalker:id48_bUaU9kdt9I8_50014_0008,oth,id48_bUaU9kdt9I8_50014_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id22_id27_0007__000.png,1,simswap,oth:simswap:id22_id27_0007,oth,id22_id27_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id0_id21_0000__000.png,1,blendface,oth:blendface:id0_id21_0000,oth,id0_id21_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_739__seed18393.png,1,StyleGANXL,efs:StyleGANXL:ff:739,efs,ff:739
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_610__000000_x_0.png,1,CollabDiff,efs:CollabDiff:610,efs,610
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_27ca3a7f-de96-40d4-8e83-cb5c459686c4.png__13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_27ca3a7f-de96-40d4-8e83-cb5c459686c4.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_27ca3a7f-de96-40d4-8e83-cb5c459686c4.png,efs,13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_27ca3a7f-de96-40d4-8e83-cb5c459686c4.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id23_id6_0001__000.png,1,mobileswap,oth:mobileswap:id23_id6_0001,oth,id23_id6_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id10_id13_0007__000.png,1,tpsm,oth:tpsm:id10_id13_0007,oth,id10_id13_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1114__1114.jpg,1,starganv2,fe:starganv2:1114,fe,1114
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id17_id0_0000__000.png,1,facevid2vid,oth:facevid2vid:id17_id0_0000,oth,id17_id0_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id21_id9_0008__000.png,1,mcnet,oth:mcnet:id21_id9_0008,oth,id21_id9_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id10_id13_0005__000.png,1,hyperreenact,oth:hyperreenact:id10_id13_0005,oth,id10_id13_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_00091__seed22581.png,1,StyleGAN2,efs:StyleGAN2:00091,efs,00091
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id48_id41_0001__000.png,1,faceswap,oth:faceswap:id48_id41_0001,oth,id48_id41_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id20_id1_0003__000.png,1,tpsm,oth:tpsm:id20_id1_0003,oth,id20_id1_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00059__seed24054.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00059,efs,Fake_from_Youtube-real:00059
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00150__seed19986.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00150,efs,Fake_from_Youtube-real:00150
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00013__seed20599.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00013,efs,Fake_from_Youtube-real:00013
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00072__seed24770.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00072,efs,Fake_from_Youtube-real:00072
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id26_id24_0004__000.png,1,mobileswap,oth:mobileswap:id26_id24_0004,oth,id26_id24_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id0_id16_0003__000.png,1,hyperreenact,oth:hyperreenact:id0_id16_0003,oth,id0_id16_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_black_male_looking_at_the_camera_faci_493a2041-6aa5-4231-8eb7-64e023ac2909.png__13592447708_Single_person_black_male_looking_at_the_camera_faci_493a2041-6aa5-4231-8eb7-64e023ac2909.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_black_male_looking_at_the_camera_faci_493a2041-6aa5-4231-8eb7-64e023ac2909.png,efs,13592447708_Single_person_black_male_looking_at_the_camera_faci_493a2041-6aa5-4231-8eb7-64e023ac2909.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id2_id9_0006__000.png,1,tpsm,oth:tpsm:id2_id9_0006,oth,id2_id9_0006
