path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_618__618.jpg,1,starganv2,fe:starganv2:618,fe,618
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__089__387.png,0,real,ffc:089,ffc,089
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__089__594_018.png,1,sd2.1,ffc:089,ffc,ff:089
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__089__02864.jpg,1,e4e,ffc:089,ffc,ff:089
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__089__387.png,1,mobileswap,ffc:089,ffc,089_065
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id0_id3_0007__000.png,1,faceswap,oth:faceswap:id0_id3_0007,oth,id0_id3_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id55_0009__seed25211.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id55_0009,efs,Fake_from_Celeb-real:id55_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__243__199.png,0,real,ffc:243,ffc,243
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__243__477_023.png,1,sd2.1,ffc:243,ffc,ff:243
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__243__07792.jpg,1,e4e,ffc:243,ffc,ff:243
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__243__199.png,1,mobileswap,ffc:243,ffc,243_156
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id34_id30_0003__000.png,1,fomm,oth:fomm:id34_id30_0003,oth,id34_id30_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id51_0002__025559.png,1,VQGAN,efs:VQGAN:id51_0002,efs,id51_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id38_0009__sample-22094.png,1,RDDM,oth:RDDM:id38_0009,oth,id38_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id3_id9_0001__000.png,1,one_shot_free,oth:one_shot_free:id3_id9_0001,oth,id3_id9_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1738__1738.jpg,1,starganv2,fe:starganv2:1738,fe,1738
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__246__255.png,0,real,ffc:246,ffc,246
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__246__484_194.png,1,sd2.1,ffc:246,ffc,ff:246
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__246__07888.jpg,1,e4e,ffc:246,ffc,ff:246
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__246__255.png,1,mobileswap,ffc:246,ffc,246_258
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__553__187.png,0,real,ffc:553,ffc,553
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__553__703_048.png,1,sd2.1,ffc:553,ffc,ff:553
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__553__17703.jpg,1,e4e,ffc:553,ffc,ff:553
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__553__187.png,1,mobileswap,ffc:553,ffc,553_545
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__570__221.png,0,real,ffc:570,ffc,570
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__570__18247.jpg,1,e4e,ffc:570,ffc,ff:570
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__570__221.png,1,mobileswap,ffc:570,ffc,570_624
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00062__YouTube-real_00035_457.png,1,sd2.1,oth:sd2.1:00062,oth,00062
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_00233__027311.png,1,VQGAN,efs:VQGAN:00233,efs,00233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id32_id34_0007__000.png,1,MRAA,oth:MRAA:id32_id34_0007,oth,id32_id34_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00283__Celeb-real_id61_0005_206.png,1,sd2.1,oth:sd2.1:00283,oth,00283
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id40_id42_0001__000.png,1,mobileswap,oth:mobileswap:id40_id42_0001,oth,id40_id42_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id20_id19_0002__000.png,1,facedancer,oth:facedancer:id20_id19_0002,oth,id20_id19_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id42_0004__seed24736.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id42_0004,efs,Fake_from_Celeb-real:id42_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id37_0000__25696.png,1,SiT,oth:SiT:id37_0000,oth,id37_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id35_0006_AU66C6HePfg_50008__000.png,1,wav2lip,oth:wav2lip:id35_0006_AU66C6HePfg_50008,oth,id35_0006_AU66C6HePfg_50008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id51_id50_0008__000.png,1,facevid2vid,oth:facevid2vid:id51_id50_0008,oth,id51_id50_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__792__197.png,0,real,ffc:792,ffc,792
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__792__471_312.png,1,sd2.1,ffc:792,ffc,ff:792
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__792__25348.jpg,1,e4e,ffc:792,ffc,ff:792
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__792__197.png,1,mobileswap,ffc:792,ffc,792_903
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1358__1358.jpg,1,stargan,fe:stargan:1358,fe,1358
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_00041__seed19076.png,1,StyleGAN2,efs:StyleGAN2:00041,efs,00041
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id48_0007__sample-18930.png,1,RDDM,oth:RDDM:id48_0007,oth,id48_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id28_415VX3QX4cU_50007_0000__000.png,1,sadtalker,oth:sadtalker:id28_415VX3QX4cU_50007_0000,oth,id28_415VX3QX4cU_50007_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id24_id19_0000__000.png,1,facedancer,oth:facedancer:id24_id19_0000,oth,id24_id19_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_329.png__329.png,1,whichfaceisreal,efs:whichfaceisreal:329.png,efs,329.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id42_0003__Celeb-real_id25_0000_156.png,1,ddim,efs:ddim:id42_0003,efs,id42_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id37_id3_0006__000.png,1,fomm,oth:fomm:id37_id3_0006,oth,id37_id3_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id53_0003__seed22950.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id53_0003,efs,Fake_from_Celeb-real:id53_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_776__776.jpg,1,stargan,fe:stargan:776,fe,776
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id0_id9_0006__000.png,1,danet,oth:danet:id0_id9_0006,oth,id0_id9_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_81__000000_x_0.png,1,CollabDiff,efs:CollabDiff:81,efs,81
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id40_0003__seed2133.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id40_0003,efs,Fake_from_Celeb-real:id40_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_186.png__186.png,1,whichfaceisreal,efs:whichfaceisreal:186.png,efs,186.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id3_id9_0003__000.png,1,mcnet,oth:mcnet:id3_id9_0003,oth,id3_id9_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id39_0003__22199.png,1,SiT,oth:SiT:id39_0003,oth,id39_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id27_id19_0001__000.png,1,fsgan,oth:fsgan:id27_id19_0001,oth,id27_id19_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id20_ayhhuxAu6rw_50010_0008__000.png,1,sadtalker,oth:sadtalker:id20_ayhhuxAu6rw_50010_0008,oth,id20_ayhhuxAu6rw_50010_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_black_male_looking_at_the_camera_faci_0011a6fb-26ab-4730-856c-c19ca1ab9a51.png__13592447708_Single_person_black_male_looking_at_the_camera_faci_0011a6fb-26ab-4730-856c-c19ca1ab9a51.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_black_male_looking_at_the_camera_faci_0011a6fb-26ab-4730-856c-c19ca1ab9a51.png,efs,13592447708_Single_person_black_male_looking_at_the_camera_faci_0011a6fb-26ab-4730-856c-c19ca1ab9a51.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00295__seed23907.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00295,efs,Fake_from_Youtube-real:00295
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00088__seed20221.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00088,efs,Fake_from_Youtube-real:00088
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id21_id37_0000__000.png,1,lia,oth:lia:id21_id37_0000,oth,id21_id37_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id13_0012_7SjWguOXVwE_50005__000.png,1,wav2lip,oth:wav2lip:id13_0012_7SjWguOXVwE_50005,oth,id13_0012_7SjWguOXVwE_50005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id35_id30_0006__000.png,1,MRAA,oth:MRAA:id35_id30_0006,oth,id35_id30_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id53_0005_2dnSoGaEHxs_50005__000.png,1,wav2lip,oth:wav2lip:id53_0005_2dnSoGaEHxs_50005,oth,id53_0005_2dnSoGaEHxs_50005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__00273__165.png,0,real,cdc:00273,cdc,00273
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__00273__22140.png,1,DiT,cdc:00273,cdc,00273
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__00273__22140.png,1,SiT,cdc:00273,cdc,00273
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__00273__YouTube-real_00273_103.png,1,pixart,cdc:00273,cdc,id9_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__00273__YouTube-real_00273_103.png,1,sd2.1,cdc:00273,cdc,id9_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id47_id45_0002__000.png,1,MRAA,oth:MRAA:id47_id45_0002,oth,id47_id45_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id0_id4_0000__000.png,1,danet,oth:danet:id0_id4_0000,oth,id0_id4_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_207__207.jpg,1,starganv2,fe:starganv2:207,fe,207
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1015__1015.jpg,1,stargan,fe:stargan:1015,fe,1015
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id21_0004__23301.png,1,SiT,oth:SiT:id21_0004,oth,id21_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_777__777.jpg,1,starganv2,fe:starganv2:777,fe,777
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id50_0007__seed20985.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id50_0007,efs,Fake_from_Celeb-real:id50_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00237__25889.png,1,SiT,oth:SiT:00237,oth,00237
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id2_id17_0007__000.png,1,mcnet,oth:mcnet:id2_id17_0007,oth,id2_id17_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_452__seed15912.png,1,StyleGANXL,efs:StyleGANXL:ff:452,efs,ff:452
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id16_cMhPOiuDzBc_50003_0011__000.png,1,sadtalker,oth:sadtalker:id16_cMhPOiuDzBc_50003_0011,oth,id16_cMhPOiuDzBc_50003_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_233.png__233.png,1,whichfaceisreal,efs:whichfaceisreal:233.png,efs,233.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id41_0004__YouTube-real_00016_276.png,1,sd2.1,oth:sd2.1:id41_0004,oth,id41_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id4_id28_0000__000.png,1,blendface,oth:blendface:id4_id28_0000,oth,id4_id28_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id19_id25_0002__000.png,1,blendface,oth:blendface:id19_id25_0002,oth,id19_id25_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id59_0001__2475.png,1,SiT,oth:SiT:id59_0001,oth,id59_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00163__26373.png,1,SiT,oth:SiT:00163,oth,00163
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id6_id20_0007__000.png,1,lia,oth:lia:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id37_0002__seed22145.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id37_0002,efs,Fake_from_Celeb-real:id37_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id37_id4_0006__000.png,1,uniface,oth:uniface:id37_id4_0006,oth,id37_id4_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id4_id20_0000__000.png,1,fsgan,oth:fsgan:id4_id20_0000,oth,id4_id20_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id35_id29_0000__000.png,1,pirender,oth:pirender:id35_id29_0000,oth,id35_id29_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_00048__027842.png,1,VQGAN,efs:VQGAN:00048,efs,00048
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00193__seed24315.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00193,efs,Fake_from_Youtube-real:00193
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id23_id16_0003__000.png,1,lia,oth:lia:id23_id16_0003,oth,id23_id16_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id13_0011__Celeb-real_id20_0006_274.png,1,pixart,oth:pixart:id13_0011,oth,id13_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_white_female_looking_at_the_camera_fa_7f18c42f-3112-47f7-9472-dcc9a0325c02.png__13592447708_Single_person_white_female_looking_at_the_camera_fa_7f18c42f-3112-47f7-9472-dcc9a0325c02.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_white_female_looking_at_the_camera_fa_7f18c42f-3112-47f7-9472-dcc9a0325c02.png,efs,13592447708_Single_person_white_female_looking_at_the_camera_fa_7f18c42f-3112-47f7-9472-dcc9a0325c02.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id35_0000__Celeb-real_id7_0008_168.png,1,ddim,efs:ddim:id35_0000,efs,id35_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id43_id40_0005__000.png,1,hyperreenact,oth:hyperreenact:id43_id40_0005,oth,id43_id40_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02143__02143.jpg,1,styleclip,fe:styleclip:02143,fe,02143
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_00196__Celeb-real_id55_0003_305.png,1,ddim,efs:ddim:00196,efs,00196
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id19_0006__18185.png,1,DiT,oth:DiT:id19_0006,oth,id19_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01906__01906.jpg,1,styleclip,fe:styleclip:01906,fe,01906
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id51_0001__seed24480.png,1,StyleGAN2,efs:StyleGAN2:id51_0001,efs,id51_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id21_0000_c8WMMSPUOj0_50007__000.png,1,wav2lip,oth:wav2lip:id21_0000_c8WMMSPUOj0_50007,oth,id21_0000_c8WMMSPUOj0_50007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id7_0001__seed21508.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id7_0001,efs,Fake_from_Celeb-real:id7_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id51_0007__23589.png,1,SiT,oth:SiT:id51_0007,oth,id51_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id13_0012__Celeb-real_id13_0003_317.png,1,ddim,efs:ddim:id13_0012,efs,id13_0012
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__503__347.png,0,real,ffc:503,ffc,503
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__503__652_029.png,1,sd2.1,ffc:503,ffc,ff:503
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__503__16105.jpg,1,e4e,ffc:503,ffc,ff:503
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__503__347.png,1,mobileswap,ffc:503,ffc,503_756
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1741__1741.jpg,1,stargan,fe:stargan:1741,fe,1741
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_00058__Celeb-real_id48_0001_229.png,1,ddim,efs:ddim:00058,efs,00058
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00201__Celeb-real_id34_0009_156.png,1,sd2.1,oth:sd2.1:00201,oth,00201
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id48_0007__YouTube-real_00273_185.png,1,ddim,efs:ddim:id48_0007,efs,id48_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1338__1338.jpg,1,stargan,fe:stargan:1338,fe,1338
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id16_bbT8jSPS2LA_50016_0009__000.png,1,sadtalker,oth:sadtalker:id16_bbT8jSPS2LA_50016_0009,oth,id16_bbT8jSPS2LA_50016_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1135__1135.jpg,1,starganv2,fe:starganv2:1135,fe,1135
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id56_id54_0006__000.png,1,one_shot_free,oth:one_shot_free:id56_id54_0006,oth,id56_id54_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id9_id3_0009__000.png,1,fomm,oth:fomm:id9_id3_0009,oth,id9_id3_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00030__Celeb-real_id54_0009_388.png,1,pixart,oth:pixart:00030,oth,00030
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_763__763.jpg,1,stargan,fe:stargan:763,fe,763
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id49_id50_0001__000.png,1,tpsm,oth:tpsm:id49_id50_0001,oth,id49_id50_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__258__256.png,0,real,ffc:258,ffc,258
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__258__366_052.png,1,sd2.1,ffc:258,ffc,ff:258
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__258__08271.jpg,1,e4e,ffc:258,ffc,ff:258
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__258__256.png,1,mobileswap,ffc:258,ffc,258_246
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__id13_0011__240.png,0,real,cdc:id13_0011,cdc,id13_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__id13_0011__23900.png,1,DiT,cdc:id13_0011,cdc,id13_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__id13_0011__sample-18566.png,1,RDDM,cdc:id13_0011,cdc,id13_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__id13_0011__23900.png,1,SiT,cdc:id13_0011,cdc,id13_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__id13_0011__Celeb-real_id13_0011_210.png,1,pixart,cdc:id13_0011,cdc,00006
