path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id16_id23_0003__000.png,1,pirender,oth:pirender:id16_id23_0003,oth,id16_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id16_id23_0003__000.png,1,facedancer,oth:facedancer:id16_id23_0003,oth,id16_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id16_id23_0003__000.png,1,mobileswap,oth:mobileswap:id16_id23_0003,oth,id16_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id16_id23_0003__000.png,1,simswap,oth:simswap:id16_id23_0003,oth,id16_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id27_id22_0007__000.png,1,hyperreenact,oth:hyperreenact:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id27_id22_0007__000.png,1,mcnet,oth:mcnet:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id27_id22_0007__000.png,1,faceswap,oth:faceswap:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id27_id22_0007__000.png,1,uniface,oth:uniface:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id27_id22_0007__000.png,1,facevid2vid,oth:facevid2vid:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id27_id22_0007__000.png,1,fsgan,oth:fsgan:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id27_id22_0007__000.png,1,inswap,oth:inswap:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id27_id22_0007__000.png,1,pirender,oth:pirender:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id27_id22_0007__000.png,1,MRAA,oth:MRAA:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id27_id22_0007__000.png,1,blendface,oth:blendface:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id27_id22_0007__000.png,1,mobileswap,oth:mobileswap:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id27_id22_0007__000.png,1,facedancer,oth:facedancer:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id27_id22_0007__000.png,1,one_shot_free,oth:one_shot_free:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id27_id22_0007__000.png,1,simswap,oth:simswap:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id27_id22_0007__000.png,1,fomm,oth:fomm:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id27_id22_0007__000.png,1,danet,oth:danet:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id27_id22_0007__000.png,1,tpsm,oth:tpsm:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id27_id22_0007__000.png,1,lia,oth:lia:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id27_id22_0007__000.png,1,e4s,oth:e4s:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id9_id1_0000__000.png,1,mcnet,oth:mcnet:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id9_id1_0000__000.png,1,uniface,oth:uniface:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id9_id1_0000__000.png,1,facevid2vid,oth:facevid2vid:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id9_id1_0000__000.png,1,lia,oth:lia:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id9_id1_0000__000.png,1,hyperreenact,oth:hyperreenact:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id9_id1_0000__000.png,1,pirender,oth:pirender:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id9_id1_0000__000.png,1,MRAA,oth:MRAA:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id9_id1_0000__000.png,1,faceswap,oth:faceswap:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id9_id1_0000__000.png,1,simswap,oth:simswap:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id9_id1_0000__000.png,1,tpsm,oth:tpsm:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id9_id1_0000__000.png,1,blendface,oth:blendface:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id9_id1_0000__000.png,1,e4s,oth:e4s:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id9_id1_0000__000.png,1,danet,oth:danet:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id9_id1_0000__000.png,1,fsgan,oth:fsgan:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id9_id1_0000__000.png,1,mobileswap,oth:mobileswap:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id9_id1_0000__000.png,1,one_shot_free,oth:one_shot_free:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id9_id1_0000__000.png,1,inswap,oth:inswap:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id9_id1_0000__000.png,1,facedancer,oth:facedancer:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id9_id1_0000__000.png,1,fomm,oth:fomm:id9_id1_0000,oth,id9_id1_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_f9235e78-2fcc-4137-89e9-f807ee61e912.png__13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_f9235e78-2fcc-4137-89e9-f807ee61e912.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_f9235e78-2fcc-4137-89e9-f807ee61e912.png,efs,13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_f9235e78-2fcc-4137-89e9-f807ee61e912.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__630__217.png,0,real,ffc:630,ffc,630
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_630__630.jpg,1,stargan,fe:stargan:630,fe,630
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00146__Celeb-real_id42_0000_022.png,1,sd2.1,oth:sd2.1:00146,oth,00146
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00146__2228.png,1,SiT,oth:SiT:00146,oth,00146
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00146__2228.png,1,DiT,oth:DiT:00146,oth,00146
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_00146__seed17243.png,1,StyleGAN2,efs:StyleGAN2:00146,efs,00146
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00146__Celeb-real_id42_0000_022.png,1,pixart,oth:pixart:00146,oth,00146
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_00146__Celeb-real_id39_0008_080.png,1,ddim,efs:ddim:00146,efs,00146
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_403.png__403.png,1,whichfaceisreal,efs:whichfaceisreal:403.png,efs,403.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id10_0004_acikxzM6GaY_50001__000.png,1,wav2lip,oth:wav2lip:id10_0004_acikxzM6GaY_50001,oth,id10_0004_acikxzM6GaY_50001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__987__296.png,0,real,ffc:987,ffc,987
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__id23_0001__000.png,1,e4s,cdc:id23_0001,cdc,id6_id23_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1694__1694.jpg,1,stargan,fe:stargan:1694,fe,1694
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02434__02434.jpg,1,styleclip,fe:styleclip:02434,fe,02434
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__495__15850.jpg,1,e4e,ffc:495,ffc,ff:495
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_895.png__895.png,1,whichfaceisreal,efs:whichfaceisreal:895.png,efs,895.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_173.png__173.png,1,whichfaceisreal,efs:whichfaceisreal:173.png,efs,173.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_942.png__942.png,1,whichfaceisreal,efs:whichfaceisreal:942.png,efs,942.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__002__357.png,1,mobileswap,ffc:002,ffc,002_006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id59_0008__sample-22883.png,1,RDDM,oth:RDDM:id59_0008,oth,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id59_0008__Celeb-real_id32_0001_551.png,1,sd2.1,oth:sd2.1:id59_0008,oth,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id59_0008__22276.png,1,SiT,oth:SiT:id59_0008,oth,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id59_0008__seed19943.png,1,StyleGAN2,efs:StyleGAN2:id59_0008,efs,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id59_0008__Celeb-real_id17_0000_068.png,1,ddim,efs:ddim:id59_0008,efs,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id59_0008__22276.png,1,DiT,oth:DiT:id59_0008,oth,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id59_0008__Celeb-real_id32_0001_551.png,1,pixart,oth:pixart:id59_0008,oth,id59_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__724__309.png,1,MRAA,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__724__309.png,1,blendface,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__724__000.png,1,danet,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__724__309.png,1,e4s,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__724__309.png,1,facedancer,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__724__309.png,1,faceswap,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__724__309.png,1,facevid2vid,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__724__000.png,1,fomm,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__724__309.png,1,fsgan,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__724__000.png,1,hyperreenact,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__724__309.png,1,inswap,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__724__309.png,1,lia,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__724__000.png,1,mcnet,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__724__000.png,1,one_shot_free,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__724__000.png,1,pirender,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__724__309.png,1,simswap,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__724__000.png,1,tpsm,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__724__309.png,1,uniface,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__724__309.png,1,mobileswap,ffc:724,ffc,724_725
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_ff_379__seed19273.png,1,StyleGAN3,efs:StyleGAN3:ff:379,efs,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_379__seed19328.png,1,StyleGANXL,efs:StyleGANXL:ff:379,efs,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__379__17988.png,1,DiT,ffc:379,ffc,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__379__sample-20294.png,1,RDDM,ffc:379,ffc,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__379__17988.png,1,SiT,ffc:379,ffc,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__379__511_000.png,1,pixart,ffc:379,ffc,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__379__12141.jpg,1,e4e,ffc:379,ffc,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id19_0009_bxkslfQc0EA_50014__000.png,1,wav2lip,oth:wav2lip:id19_0009_bxkslfQc0EA_50014,oth,id19_0009_bxkslfQc0EA_50014
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_52.png__52.png,1,whichfaceisreal,efs:whichfaceisreal:52.png,efs,52.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1252__1252.jpg,1,starganv2,fe:starganv2:1252,fe,1252
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1403__1403.jpg,1,starganv2,fe:starganv2:1403,fe,1403
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__361__496_1060.png,1,sd2.1,ffc:361,ffc,ff:361
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__361__11566.jpg,1,e4e,ffc:361,ffc,ff:361
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id35_9XFeW9dgyIs_50002_0005__000.png,1,sadtalker,oth:sadtalker:id35_9XFeW9dgyIs_50002_0005,oth,id35_9XFeW9dgyIs_50002_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00463__00463.jpg,1,styleclip,fe:styleclip:00463,fe,00463
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id26_0001__YouTube-real_00070_057.png,1,sd2.1,oth:sd2.1:id26_0001,oth,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id26_0001__24169.png,1,SiT,oth:SiT:id26_0001,oth,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id26_0001__005719.png,1,VQGAN,efs:VQGAN:id26_0001,efs,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id26_0001__seed13705.png,1,StyleGAN2,efs:StyleGAN2:id26_0001,efs,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id26_0001__YouTube-real_00070_057.png,1,pixart,oth:pixart:id26_0001,oth,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id26_0001__24169.png,1,DiT,oth:DiT:id26_0001,oth,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id26_0001__Celeb-real_id40_0003_010.png,1,ddim,efs:ddim:id26_0001,efs,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id26_0001__sample-24914.png,1,RDDM,oth:RDDM:id26_0001,oth,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01873__01873.jpg,1,styleclip,fe:styleclip:01873,fe,01873
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00248__seed19396.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00248,efs,Fake_from_Youtube-real:00248
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00248__seed20240.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00248,efs,Fake_from_Youtube-real:00248
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00170__seed19859.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00170,efs,Fake_from_Youtube-real:00170
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00170__seed23202.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00170,efs,Fake_from_Youtube-real:00170
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_316__000000_x_0.png,1,CollabDiff,efs:CollabDiff:316,efs,316
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__316__291.png,0,real,ffc:316,ffc,316
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_400__000000_x_0.png,1,CollabDiff,efs:CollabDiff:400,efs,400
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__400__183.png,0,real,ffc:400,ffc,400
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_400__400.jpg,1,stargan,fe:stargan:400,fe,400
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id8_id0_0002__000.png,1,pirender,oth:pirender:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id8_id0_0002__000.png,1,danet,oth:danet:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id8_id0_0002__000.png,1,tpsm,oth:tpsm:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id8_id0_0002__000.png,1,mobileswap,oth:mobileswap:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id8_id0_0002__000.png,1,uniface,oth:uniface:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id8_id0_0002__000.png,1,inswap,oth:inswap:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id8_id0_0002__000.png,1,hyperreenact,oth:hyperreenact:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id8_id0_0002__000.png,1,MRAA,oth:MRAA:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id8_id0_0002__000.png,1,lia,oth:lia:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id8_id0_0002__000.png,1,facevid2vid,oth:facevid2vid:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id8_id0_0002__000.png,1,fomm,oth:fomm:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id8_id0_0002__000.png,1,blendface,oth:blendface:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id8_id0_0002__000.png,1,facedancer,oth:facedancer:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id8_id0_0002__000.png,1,mcnet,oth:mcnet:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id8_id0_0002__000.png,1,simswap,oth:simswap:id8_id0_0002,oth,id8_id0_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id8_id0_0002__000.png,1,faceswap,oth:faceswap:id8_id0_0002,oth,id8_id0_0002
